video_id,trending_date,title,channel_title,category_id,publish_time,views,likes,dislikes,comment_count,comments_disabled,ratings_disabled,video_error_or_removed
xdrzpOIBA4o,17.18.11,OnePlus 5T hands-on,The Verge,28,2017-11-16T17:12:27.000Z,429739,5393,269,647,FALSE,FALSE,FALSE
BoGvzZW9aDg,17.18.11,"Kundali Bhagya - कुंडली भाग्य - Episode 92  - November 16, 2017 - Preview",zeetv,24,2017-11-15T23:10:59.000Z,416115,1208,111,102,FALSE,FALSE,FALSE
pxnmZ-VEBfI,17.18.11,Kuladheivam SUN TV Episode - 775 (17-11-17),THIRU TV,24,2017-11-17T14:30:01.000Z,146034,510,159,23,FALSE,FALSE,FALSE
dfMwWbyCxLk,17.18.11,Swathi Chinukulu | 16th November 2017 | Full Episode No 1312 | ETV Telugu,etvteluguindia,24,2017-11-16T18:18:18.000Z,174536,384,115,68,FALSE,FALSE,FALSE
8_Wt0G4b7i4,17.18.11,Keerthy Suresh Movie in Hindi Dubbed 2017 | Hindi Dubbed Movies 2017 Full Movie,Blockbuster Movies,24,2017-11-15T09:00:00.000Z,1732930,4648,891,423,FALSE,FALSE,FALSE
wn04wJoj4T4,17.18.11,Mor Comedy # Mangu Ke Drame # Episode 11 # नई मैडम # Vijay Varma # Haryanvi Comedy # Mor Haryanvi,Mor Haryanvi,24,2017-11-17T06:23:48.000Z,149087,2347,218,201,FALSE,FALSE,FALSE
eHfLuSsf50A,17.18.11,Jugraj Rainkh | High Kirdar | MBR | Latest Punjabi Song 2017,Sony Music India,10,2017-11-17T04:54:40.000Z,76685,4618,166,1239,FALSE,FALSE,FALSE
zUZ1z7FwLc8,17.18.11,"पीरियड्स के समय, पेट पर पति करता ऐसा, देखकर दंग रह जायेंगे",HJ NEWS,25,2017-11-13T05:43:56.000Z,2685050,2347,6683,0,TRUE,FALSE,FALSE
bvmlbu5Vipg,17.18.11,गुरुवार स्पेशल भजन : साईं बाबा रहमत की नज़र कर दो || Paras Jain || Most Popular Sai Bhajan,Sonotek Bhakti,10,2017-11-16T00:00:02.000Z,190829,966,192,131,FALSE,FALSE,FALSE
Prp-E07L_Uc,17.18.11,"CID - सी आ डी - Episode 1226 - 16th November, 2017",Sony PAL,43,2017-11-16T18:20:57.000Z,267184,1105,167,95,FALSE,FALSE,FALSE
Ut5Sj36dZUU,17.18.11,RAMAYANAM in Telugu By Vikram Aditya | Unknown Facts About Ramayanam | Vikram Aditya | EP#93,Vikram Aditya,24,2017-11-17T03:00:22.000Z,116564,3384,155,1145,FALSE,FALSE,FALSE
#NAME?,17.18.11,17 November 2017-The Hindu Editorial News Paper Analysis- [UPSC/SSC/IBPS] Current affairs,Study IQ education,27,2017-11-17T03:25:03.000Z,52068,2581,35,562,FALSE,FALSE,FALSE
nRjvxbDj80k,17.18.11,Ayush Kotwal Challenges The Coaches | The Voice India Kids - Season 2 | Ep 3,The Voice India Kids,24,2017-11-17T14:46:48.000Z,134032,778,35,15,FALSE,FALSE,FALSE
VXOJPfk5k9o,17.18.11,Official Trailer: Bulbul | Divya Khosla Kumar | Shiv Pandit,T-Series,10,2017-11-17T06:30:01.000Z,1869200,22810,496,522,FALSE,FALSE,FALSE
U5TDUPUrmqQ,17.18.11,Vamsam - வம்சம் | Tamil Serial | Sun TV |  Epi 1337 | 17/11/2017 | Vision Time,VisionTimeTamil,24,2017-11-17T15:50:41.000Z,132471,853,117,65,FALSE,FALSE,FALSE
ZASCWH7oVPM,17.18.11,அவங்க கேட்டது அந்த சி.டி. மட்டும் தான் .... | Divakaran about IT raid on his premises,Nakkheeran TV,25,2017-11-16T14:08:28.000Z,70360,386,110,125,FALSE,FALSE,FALSE
xIODir3Rz9s,17.18.11,AP Nandi Awards Under Chandrababu's Influence | JR NTR | Mahesh Babu | Balakrishna | indiontvnews,indiontvnews,25,2017-11-15T14:21:53.000Z,128750,908,476,790,FALSE,FALSE,FALSE
BfDC0Yb1Cs4,17.18.11,"30 साल बाद आयी ऐसी शनि अमावस्या, घर घर बरसेगा धन हर मनोकामना होगी पूरी - कुंडली दोष हो जाएंगे दूर",Brijnaari Sumi,22,2017-11-16T07:22:30.000Z,135055,1130,202,128,FALSE,FALSE,FALSE
f8XuDoum8Hc,17.18.11,സനുഷ അമ്മച്ചിയായി കോലം കണ്ടവർ ഞെട്ടി | Actress Sanusha Santosh New Look,a2z Media,24,2017-11-16T10:36:16.000Z,149129,88,181,46,FALSE,FALSE,FALSE
_CpikPu5ojY,17.18.11,സനുഷ തടിച്ചുരുണ്ട് അമ്മച്ചിയായി ഇപ്പോൾ കണ്ടാൽ ഞെട്ടും | Actress Sanusha New Look Like Old Aunty,First Show,24,2017-11-16T05:31:48.000Z,81538,87,113,14,FALSE,FALSE,FALSE
r--yffbacS4,17.18.11,చైతు తల్లి వచ్చినప్పుడు తన కోపంపై సమంత వివరణ || Samantha Serious at Reception || YOYO Cine Talkies,YOYO Cine Talkies,24,2017-11-15T13:31:35.000Z,196967,135,160,17,FALSE,FALSE,FALSE
LLF_PS4r6Ik,17.18.11,എന്നെകൊണ്ട് റിമിയെ കെട്ടിക്കാൻ അപ്പച്ചന് പ്ലാൻ ഉണ്ടായിരുന്നു !! ചാക്കോച്ചന്റെ വെളിപ്പെടുത്തലുകൾ,Asianet,24,2017-11-13T13:18:23.000Z,1394162,5785,717,458,FALSE,FALSE,FALSE
j5Wc2tk1E_c,17.18.11,"Konchem Touch Lo Unte Chepta Season 3 - Karthi, Rakul Preeth Singh Promo - Pradeep Machiraju",Pradeep Machiraju,22,2017-11-14T15:45:19.000Z,694118,5600,155,382,FALSE,FALSE,FALSE
OEOHYI4pp88,17.18.11,"आलू से सोना निकालने का पूरा सच , राहुल गाँधी के Speech को Edit किया गया l Fake News in India",Voice of Dissent,25,2017-11-15T09:47:25.000Z,95388,902,300,222,FALSE,FALSE,FALSE
h6ezOhaegGA,17.18.11,பிரமிக்க வைக்கும் சசிகலாவின் சொத்துமதிப்பு  அதிர்ச்சி ரிப்போர்ட்,Tamil Speed Networks,25,2017-11-17T06:23:18.000Z,69387,250,54,27,FALSE,FALSE,FALSE
z5m_noilQno,17.18.11,"ਢੱਡਰੀਆਂ ਵਾਲੇ ਦੇ ਮੁੱਦੇ ਤੇ PU ਦੇ ਵਿਦਿਆਰਥੀ ਆਏ ਅੱਗੇ, ਜਥੇਦਾਰਾਂ ਨੂੰ ਕੀਤੇ ਸਵਾਲ",Rozana Spokesman,25,2017-11-16T12:26:00.000Z,55606,1076,61,125,FALSE,FALSE,FALSE
Av5nUQXdGzM,17.18.11,"Lagira Zhala Jee - लगिरा झला जी - Episode 176  - November 17, 2017 - Preview",zeemarathi,24,2017-11-17T00:15:29.000Z,44582,91,7,1,FALSE,FALSE,FALSE
iWQ4OwUIiYQ,17.18.11,మన ఇంజనీర్ల టాలెంట్ గురించి మాటల్లో చెప్పలేం మీరే చూడండి😄 | INFINITE VIEW,Infinite view,24,2017-11-15T12:30:01.000Z,205889,824,218,41,FALSE,FALSE,FALSE
LzZAdzJB_Mk,17.18.11,"हार्दिक का ट्वीट- 'जो निभा ना सका पत्नी से, दूसरों की CD बनवाएगा' !",Himalayan News,25,2017-11-17T13:51:20.000Z,102157,1360,124,229,FALSE,FALSE,FALSE
KkUAbgA6d6Q,17.18.11,Dil Buffering | Didn't See That Coming | Episode 8,bindass,24,2017-11-17T13:32:57.000Z,220998,5284,78,407,FALSE,FALSE,FALSE
JZgJnC7U8Yc,17.18.11,Anupama Chopra's Movie Review of Tumhari Sulu,Film Companion Reviews,24,2017-11-17T08:15:05.000Z,33083,402,21,63,FALSE,FALSE,FALSE
aUFRpl19OJk,17.18.11,PDT-Mathuradas Ka Vacation - Harsh Beniwal Vines | Filmy Sketch | Comedy | Funny Video | Jokes | Goa,Purani Dili Talkies,22,2017-11-16T05:30:13.000Z,207478,2619,184,140,FALSE,FALSE,FALSE
hziHYKyZEBU,17.18.11,Theeran Adhigaaram Ondru  Review - Karthi -  Vinoth  - Tamil Talkies,Tamil Talkies,24,2017-11-17T18:25:07.000Z,138576,3160,1875,744,FALSE,FALSE,FALSE
I2T_Mxsm9UY,17.18.11,IBPS CLERK PRE | Number Series Tricks | Maths |  Online Coaching for SBI IBPS Bank PO,Adda247 :Official Channel of BankersAdda & SSCAdda,27,2017-11-17T08:05:54.000Z,27538,1098,27,93,FALSE,FALSE,FALSE
lOZWTBgELag,17.18.11,FUKREY RETURNS | Trailer Reaction w/ Tiffany Mink!,jaby koay,24,2017-11-16T07:00:01.000Z,127415,2126,87,481,FALSE,FALSE,FALSE
daSu5agYchQ,17.18.11,आमचीच लग्न जमनात;बायका कुणी देईनात!छोटा पुढारीचे हेच नवीन भाषण तुफान व्हायरल ! Chota Pudhari VIRAL,VIRAL IN  INDIA,22,2017-11-15T16:09:44.000Z,565671,3952,409,289,FALSE,FALSE,FALSE
mrWLYHVmUhA,17.18.11,"Hardik Patel With Girl In Room, Video Viral",ABP Asmita,22,2017-11-13T09:36:02.000Z,1518572,1719,3077,1521,FALSE,FALSE,FALSE
mp-fqyG2cXs,17.18.11,போட்டுக் கொடுத்த நண்பன்: அதிர்ச்சியில் விவேக் Vivek is shocking about her friend,Video121,25,2017-11-15T11:00:04.000Z,117031,180,56,16,FALSE,FALSE,FALSE
pGBRAKrYwEw,17.18.11,సమంత ఆ డ్రస్ తో తన పరువు ఎలా తీసుకుందో చూడండి|Samantha Naga Chaithanya Wedding Reception|Gossip Adda,Gossip Adda,24,2017-11-14T12:11:14.000Z,310148,404,646,66,FALSE,FALSE,FALSE
wvHYHVq9xio,17.18.11,कैसे बने देश के 8वें सबसे अमीर इंसान | आचार्य बालकृष्ण | Case Study | Dr Vivek Bindra,Dr. Vivek Bindra: Motivational Speaker,27,2017-11-14T15:18:05.000Z,321000,27298,468,3445,FALSE,FALSE,FALSE
o5GNPXUwj08,17.18.11,"Mission IAS :17 November, 2017 The Hindu Daily Editorial Discussion",only ias,27,2017-11-17T03:27:44.000Z,29392,0,0,0,TRUE,TRUE,FALSE
D6yCN-UQalQ,17.18.11,Mana Mugguri Love Story Episode 2 | Vijay Devarakonda | Tejaswi | Navdeep | Adith | YuppTV Originals,YuppTV Originals,24,2017-11-15T05:21:07.000Z,842721,7040,482,598,FALSE,FALSE,FALSE
SYtxYDSUF90,17.18.11,GIVING IPHONE X TO GIRLS PRANK | So Effin Cray,So Effin Cray,24,2017-11-14T07:27:58.000Z,1080263,50320,1388,1859,FALSE,FALSE,FALSE
NXcGCGGtJI0,17.18.11,P.A.Gals E02 | Fridge Ka Batwara || Girliyapa Originals,Girliyapa,22,2017-11-14T14:47:04.000Z,804167,24475,1172,1327,FALSE,FALSE,FALSE
fNVfgXSHXRQ,17.18.11,17/3 | IND vs SL 1st Test | INDIA | SRILANKA | KOLKATA | 2017 1st Test IND vs SL,PetroMax Light,17,2017-11-16T12:24:49.000Z,138676,137,300,27,FALSE,FALSE,FALSE
xWQAuvE5CbE,17.18.11,இந்திய கடலில் ஏதோ பெரிய விபரீதம் நடக்க போகிறது.. உலகெங்கிலும் சராமாரியாக அரங்கேறும் எச்சரிக்கை.?,R NEWS,22,2017-11-16T17:48:45.000Z,77833,167,73,8,FALSE,FALSE,FALSE
e_L1L_hia2Y,17.18.11,Naga Chaitanya 2017 New Blockbuster Hindi Dubbed Movie | 2017 South Indian Full Hindi Action Movies,Hero Movies 2017,22,2017-11-15T08:30:00.000Z,680666,1907,370,66,FALSE,FALSE,FALSE
xHu2OBXVOY8,17.18.11,When A Couple Buys A Car | The Timeliners,The Timeliners,24,2017-11-14T08:34:44.000Z,833374,25478,1191,1423,FALSE,FALSE,FALSE
SrmBuGll6No,17.18.11,కెమెరాలో రికార్డ్ అవ్వకపోయి ఉంటే ఇలా జరిగిందని చెప్పిన నమ్మలేరు..HOTNEWS TELUGU,HOTNEWS TELUGU,27,2017-11-14T15:08:59.000Z,735056,0,0,0,TRUE,TRUE,FALSE
rdnSMooiSfY,17.18.11,రెండో పెళ్లి గురించి నా కొడుకు ఏమన్నాడంటే | Renu About Akira Nandan reaction | Open Heart With RK,ABN Telugu,25,2017-11-14T12:02:16.000Z,538871,1986,352,0,TRUE,FALSE,FALSE
7t066o9PGjE,17.18.11,18 नवम्बर के दिन शनि अमावस्या की सुबह करें लोहे की कटोरी और सरसों के तेल का ये चमत्कारी उपाय,Desi Totke - देसी टोटके,22,2017-11-17T09:11:15.000Z,11669,52,7,6,FALSE,FALSE,FALSE
lZhpU2sZav8,17.18.11,Theeran Adhigaram Ondru Movie Review | Karthi | Rakul Preet Singh | Vinoth | Gibran,BehindwoodsTV,24,2017-11-16T21:53:25.000Z,137154,3463,211,265,FALSE,FALSE,FALSE
VesEFgZt-LM,17.18.11,Hard Kaur(Official Trailer) Delhiwood Studios-White Hill Studios-Rel 15 Dec'17-Latest Punjabi Movie,White Hill Music,10,2017-11-17T10:30:05.000Z,242321,2498,109,123,FALSE,FALSE,FALSE
A3lznY84lHk,17.18.11,"ಈ ಟಿಪ್ಸ್ ಪಾಲಿಸಿದರೆ ದೋಸೆಗಳು ಮೃದುವಾಗಿ ಟೇಸ್ಟಿಯಾಗಿ,ಹೋಟೆಲ್ ನಲ್ಲಿ ಮಾಡಿದ ಹಾಗೆ ಬರುತ್ತ Kitchen tips kannada",Namma Kannada TV,24,2017-11-17T08:33:36.000Z,34601,159,32,7,FALSE,FALSE,FALSE
esMhJ-gstkw,17.18.11,Bowling Challenge & Street Falafel l The Baigan Vines,The Baigan Vines Official,24,2017-11-17T13:02:10.000Z,60330,4818,123,622,FALSE,FALSE,FALSE
viUWXtRLNgo,17.18.11,Press Start To Play EPISODE 3,CarryisLive,24,2017-11-15T16:34:58.000Z,217161,18285,675,1825,FALSE,FALSE,FALSE
XlCHEONTqnc,17.18.11,WE ARE ALL GOING TO D1E.,PewDiePie,15,2017-11-16T17:53:31.000Z,2244679,174921,3035,20544,FALSE,FALSE,FALSE
HkBsicEJveQ,17.18.11,New OnePlus 5T Hands On Impressions & First Looks,Geekyranjit,28,2017-11-16T18:00:03.000Z,256887,8901,345,1541,FALSE,FALSE,FALSE
PuzzJJ785dc,17.18.11,Exclusive: Mewar Royal Trivikrama Kumari Jamwal On Padmavati Row,Aaj Tak,25,2017-11-16T03:32:39.000Z,66498,542,80,72,FALSE,FALSE,FALSE
aJleFt0EV7I,17.18.11,సింగర్ మధు ప్రియ కు ఎంత పెద్ద కొడుకు వున్నాడో చూస్తే ఆశ్చర్యపోవాల్సిందే,Mirchi Guru,24,2017-11-16T02:30:00.000Z,51168,44,155,0,TRUE,FALSE,FALSE
yfqXONVbGZQ,17.18.11,ਹਰਸਿਮਰਤ ਬਾਦਲ ਦਾ ਢੱਡਰੀਆਂ ਵਾਲੇ 'ਤੇ ਵੱਡਾ ਹਮਲਾ Harsimrat Badal Ranjit Singh Dhadrianwale The Punjab TV,The Punjab TV,25,2017-11-16T11:42:09.000Z,82958,1240,162,163,FALSE,FALSE,FALSE
z4EIRvH5YfY,17.18.11,शनि अमावस्या 18 नवम्बर 2017 रात चुपचाप इस जगह जला लें ये 1 दिया और बोलें अपनी मनोकामना I amavasya,How To Learn Astrology in Hindi,26,2017-11-17T02:34:00.000Z,27239,325,40,6,FALSE,FALSE,FALSE
0gKk_JQkMIY,17.18.11,கிருஷ்ணப்ரியா என்னும் நான்... கனவை நனவாக்க கிடைத்த வருமான வரி சோதனை!- வீடியோ,Oneindia Tamil | ஒன்இந்தியா தமிழ்,25,2017-11-16T12:50:11.000Z,91339,175,161,54,FALSE,FALSE,FALSE
eOQpjvnm4ME,17.18.11,The Bipartisan Pastime Of Harassing Women,The Late Show with Stephen Colbert,24,2017-11-17T08:35:01.000Z,1291361,16081,1368,2877,FALSE,FALSE,FALSE
Gc_BnMrFhPc,17.18.11,Arnold VS Megalodon,Meet Arnold,22,2017-11-15T17:59:30.000Z,1183659,49506,1117,4594,FALSE,FALSE,FALSE
B5vg6tD8IKs,17.18.11,"When Pakkinti Aunty Met My Friend - Ft. Swati, Rakshit || Mahathalli",Mahathalli,24,2017-11-15T11:08:55.000Z,311048,5286,404,745,FALSE,FALSE,FALSE
gOkkrN3H8Nw,17.18.11,Al Franken Faces Groping Accusations & Roy Moore Stays on Defense: The Daily Show,The Daily Show with Trevor Noah,23,2017-11-17T04:30:00.000Z,776465,13096,373,1591,FALSE,FALSE,FALSE
px6R6UFHv0Q,17.18.11,मोदी का घूमा मूड अम्बानी को किया नंगा,Only News 24x7,25,2017-11-15T10:45:35.000Z,178138,2380,633,309,FALSE,FALSE,FALSE
KIjGEHiORXM,17.18.11,Karan Wahi Wants Hina Khan To Be The WINNER Of Bigg Boss 11 | EXCLUSIVE Interview,TellyMasala,25,2017-11-17T09:00:00.000Z,85894,1048,163,319,FALSE,FALSE,FALSE
#NAME?,17.18.11,"Taarak Mehta Ka Ooltah Chashmah - तारक मेहता - Ep 2339 - 16th November, 2017",SAB TV,24,2017-11-16T20:02:17.000Z,133419,419,81,56,FALSE,FALSE,FALSE
povWr5ji6Dk,17.18.11,ತನ್ನ ಹೆಂಡ್ತಿ ಮೇಲೆ ಅನುಮಾನಗೊಂಡು ಕ್ಯಾಮೆರಾ ಫಿಕ್ಸ್ ಮಾಡಿದ ಕೊನೆಗೆ ಏನಾಯ್ತು | chandanavana,chandanavana,24,2017-11-16T14:09:10.000Z,237841,206,87,9,FALSE,FALSE,FALSE
p3TeB1GVVVM,17.18.11,வள்ளி | VALLI | Sun TV | Tamil Serial | Episode 1428 - 16th November 2017,Saregama TVShows,24,2017-11-16T17:30:01.000Z,156002,879,170,82,FALSE,FALSE,FALSE
48PQ3SGK34U,17.18.11,Kalakkapovadhu Yaaru Season 7 - 18th & 19th November 2017 - Promo 3,Vijay Television,24,2017-11-17T06:30:01.000Z,23073,173,6,1,FALSE,FALSE,FALSE
a1z34DSeGTg,17.18.11,"Theeran Adhigaram Ondru Review : Kashayam with Bosskey | Karthi, Rajul Preet Tamil Movie",IndiaGlitz Tamil Movies | Interviews | Shooting Spot | Review | Gossip,24,2017-11-17T12:15:34.000Z,86628,1053,90,82,FALSE,FALSE,FALSE
Ji2s_4DFCIg,17.18.11,Bigg Boss Season 11 - Day 46 - 16th November 2017 - बिग बॉस,Colors TV,24,2017-11-17T03:24:07.000Z,36613,89,15,42,FALSE,FALSE,FALSE
P-pycrmifwU,17.18.11,Natural Star Nani REAL Behaviour Will SHOCK You | Naga Chaitanya Samantha Reception Video | NewsQube,NewsQube,24,2017-11-13T06:57:02.000Z,1464225,4134,1350,278,FALSE,FALSE,FALSE
f8se638KySI,17.18.11,ரெய்டு பற்றி சிபிஐ அதிகாரி  Ex CBI OFFICER ABOUT SASIKALA FAMILY'S IT RAID |  K.RAGOTHAMAN INTERVIEW,NewsGlitz - Next Generation Tamil News Channel,25,2017-11-16T16:14:48.000Z,96686,508,84,55,FALSE,FALSE,FALSE
VhnADBeHgqw,17.18.11,Udan Panam l EPI 55 - ATM at the top of 'Thamarassery Churam'..! l Mazhavil Manorama,Mazhavil Manorama,24,2017-11-17T05:00:01.000Z,66773,457,41,99,FALSE,FALSE,FALSE
nDOpAEW2q2w,17.18.11,Pal | Feat. Arijit Singh | Nawazuddin Siddiqui | Monsoon Shootout | Rochak Kohli | Vijay Varma,Saregama Music,10,2017-11-16T08:30:23.000Z,3117684,10103,485,578,FALSE,FALSE,FALSE
XxH5yqVr6PE,17.18.11,டி.டி.வி.தினகரனை அதிர்ச்சியடைய வைத்த தீர்ப்பு! சிறை செல்லும்  தங்கை,TAMIL CINEMA CINI MINI,25,2017-11-17T11:38:52.000Z,17891,44,5,7,FALSE,FALSE,FALSE
4aO3Uu-pRMs,17.18.11,Time And Work | Part 1 | Maths New Concept (#MNC) | IBPS Clerk PRE 2017,Mahendra Guru : Online Videos For Govt. Exams,27,2017-11-17T05:39:16.000Z,27024,2030,28,212,FALSE,FALSE,FALSE
BJ1Tlhkl2Is,17.18.11,వేళ్ళాడే పొట్టని పిండి పిండి చేసే అద్బుత చిట్కా || Get Flat Belly In Just  7 Days,Natural HealthCare,26,2017-11-15T09:31:31.000Z,84038,1018,89,34,FALSE,FALSE,FALSE
rLlzAvlefBQ,17.18.11,Priyank Sharma STRIPS Infront Of Hina Khan | Bigg Boss 11,Lehren Small Screen,24,2017-11-16T12:02:05.000Z,100564,261,219,166,FALSE,FALSE,FALSE
g6ydk-TTdYM,17.18.11,TSP's Bonnet Pe Charcha ft. Harsh Beniwal | E02 - Solo Trip vs Group Trip,The Screen Patti,24,2017-11-14T13:16:42.000Z,551327,15545,1303,856,FALSE,FALSE,FALSE
VPcH9OXjzqo,17.18.11,"Dangerous Khiladi 6 (Doosukeltha) 2017 Official Teaser | Vishnu Manchu, Lavanya Tripathi",Goldmines Telefilms,1,2017-11-17T06:00:04.000Z,219815,2550,183,179,FALSE,FALSE,FALSE
eJWzfE9SbaQ,17.18.11,రేపు అనగా  18-11-2017 రోజున రాగితో ఈ రకంగా చేస్తే కార్తిక మాసంలో కోటి జన్మలా  పుణ్య ఫలితం,local telugu,22,2017-11-17T04:45:06.000Z,30406,109,22,6,FALSE,FALSE,FALSE
ssVrzoCgr_w,17.18.11,Sexual Harassment in Congress: A Closer Look,Late Night with Seth Meyers,23,2017-11-17T02:00:01.000Z,1235481,13805,463,1891,FALSE,FALSE,FALSE
QrCpa61j8bk,17.18.11,स्पेशल रिपोर्ट : कोल्हापूर : कोल्हापूरच्या बेपत्ता महिला फौजदाराचं गौडबंगाल काय?,Abp Majha,25,2017-11-16T14:27:26.000Z,45772,234,22,31,FALSE,FALSE,FALSE
Ilc76vV427c,17.18.11,तुझ्यात जीव रंगला होणार 'बंद'😱😱 झी मराठी वरील मालिकेवर केली केस | VIRAL,Vip Marathi,24,2017-11-16T09:17:06.000Z,65887,76,91,19,FALSE,FALSE,FALSE
z4aeaw3BH8Y,17.18.11,इसी जन्म में अगले जन्म का  इंश्योरेंस - Story by Gurudev Sri Sri Ravi Shankar,Sri Sri Ravi Shankar,29,2017-11-16T16:13:49.000Z,17699,1225,4,23,FALSE,FALSE,FALSE
cFvFRcwpOuk,17.18.11,हा पोलीस राज ठाकरे बद्दल काय बोलला तुम्हीच बघा..,Viral In Marathi,24,2017-11-15T16:08:16.000Z,204067,1768,174,118,FALSE,FALSE,FALSE
zMpjexMuKao,17.18.11,"Khakee Movie Super Hit Trailer #1 || Khakee Telugu Movie || Karthi, Rakul Preet || Ghibran",Aditya Music,10,2017-11-17T12:37:09.000Z,25957,268,13,12,FALSE,FALSE,FALSE
dFvyE_-S4JY,17.18.11,'झक मारली आणि महाराष्ट्र भूषण दिला' जेव्हा बाळा साहेबांना दिलेला उपदेश नानां वरच उलटला,PCMC News,25,2017-11-15T08:06:42.000Z,188721,632,143,34,FALSE,FALSE,FALSE
xx5ur6QKnRY,17.18.11,"FilterCopy | Types Of BFFs | Part 2 | Ft. Himika Bose, Ayush Mehra, Madhu Gudi, Viraj",FilterCopy,23,2017-11-16T09:39:04.000Z,359222,11202,442,465,FALSE,FALSE,FALSE
d9xBypgiFcI,17.18.11,हार्दिक पटेल के पूर्व साथी अश्विन पटेल ने बोला हार्दिक छोटा नेहरू है पानी की बोतलें बेचता था,Modi again in 2019,25,2017-11-16T13:11:24.000Z,82361,597,101,174,FALSE,FALSE,FALSE
